id,chapter_id,code,subtopic_name,display_order,created_at,is_test_enabled
c5da9dfe-a1f4-4816-b5da-85dcb96750a2,14d0762e-6a1f-47b1-a930-6cd65d9d07e6,C10_CH1_ST7,EMF of Cell,7,2026-06-20 15:34:06.748698+00,TRUE
ad1f6f2c-18fe-4c1d-b9b1-a58b10664c6a,14d0762e-6a1f-47b1-a930-6cd65d9d07e6,C10_CH1_ST8,Standard Electrode Potential,8,2026-06-20 15:34:06.748698+00,TRUE
b8222254-cc9e-4f59-b7f9-f9dc7df9572e,14d0762e-6a1f-47b1-a930-6cd65d9d07e6,C10_CH1_ST9,Nernst Equation,9,2026-06-20 15:34:06.748698+00,TRUE
ed3f271f-a1e5-481e-a6a4-d2c27fccdeab,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST1,Rate of Reaction,1,2026-06-20 15:34:06.748698+00,TRUE
d8b4790e-c65a-42f0-a4e1-855139d0f516,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST10,Arrhenius Equation,10,2026-06-20 15:34:06.748698+00,TRUE
08c0e034-b625-40bb-b4de-15522667ce02,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST11,Activation Energy,11,2026-06-20 15:34:06.748698+00,TRUE
3ae7441b-f40d-43e7-a2e8-463c03169a59,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST12,Collision Theory,12,2026-06-20 15:34:06.748698+00,TRUE
e86ca22b-f1bc-4eb1-84e5-f8f145d18dbb,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST2,Average Rate,2,2026-06-20 15:34:06.748698+00,TRUE
40b1d98c-4be8-44d2-b66f-5b34c794628a,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST3,Instantaneous Rate,3,2026-06-20 15:34:06.748698+00,TRUE
e95b01c0-7af8-4675-8676-b5c729c2e313,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST4,Rate Law,4,2026-06-20 15:34:06.748698+00,TRUE
ee156d6e-186e-445b-bbad-85251239cac3,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST5,Order of Reaction,5,2026-06-20 15:34:06.748698+00,TRUE
fad12359-8f26-4894-bdc7-48f97f6b0b0f,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST6,Molecularity,6,2026-06-20 15:34:06.748698+00,TRUE
45cc370a-6d15-43e6-b2ee-99f6f8be35c0,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST7,Zero Order Reactions,7,2026-06-20 15:34:06.748698+00,TRUE
2e43aabc-13eb-4a77-a8ac-570f0c77de96,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST8,First Order Reactions,8,2026-06-20 15:34:06.748698+00,TRUE
0f0abf8c-e4c7-41bc-8d49-281fd6bc2119,f8e2bfd8-d36c-420a-a621-f5f758528bd7,C11_CH1_ST9,Half Life,9,2026-06-20 15:34:06.748698+00,TRUE
d94e3a8d-8731-4ec7-acfc-a185010d502c,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST1,Physical Adsorption,1,2026-06-20 15:34:06.748698+00,TRUE
0e9edba5-c590-4efd-bd2b-37b5912c84e8,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST10,Emulsions,10,2026-06-20 15:34:06.748698+00,TRUE
3ceca402-c946-4a00-983d-7a57bd10d8a1,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST11,Micelles,11,2026-06-20 15:34:06.748698+00,TRUE
2693ad98-e868-44ca-bd98-5309ca18ee02,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST2,Chemical Adsorption,2,2026-06-20 15:34:06.748698+00,TRUE
acb26eec-d744-47a8-98da-d939d4ff46b4,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST3,Freundlich Isotherm,3,2026-06-20 15:34:06.748698+00,TRUE
00f9cbcb-82dc-48c5-9477-380cd1920480,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST4,Catalysis,4,2026-06-20 15:34:06.748698+00,TRUE
03fb0bc5-b511-4f5a-8e19-76756b6f2bb5,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST5,Homogeneous Catalysis,5,2026-06-20 15:34:06.748698+00,TRUE
4341e10c-ab74-4d43-9c85-2b030d9c1108,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST6,Heterogeneous Catalysis,6,2026-06-20 15:34:06.748698+00,TRUE
63a48f9f-fb55-4314-934c-5fd8a57bfe80,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST7,Enzyme Catalysis,7,2026-06-20 15:34:06.748698+00,TRUE
ea32ea65-107f-425e-b091-55871221b1a9,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST8,Colloids,8,2026-06-20 15:34:06.748698+00,TRUE
26e867b7-2313-440c-ad06-ab8a29d43977,98260305-abdf-4d08-859f-d4c98fff8c42,C12_CH1_ST9,Tyndall Effect,9,2026-06-20 15:34:06.748698+00,TRUE
6710bf62-8555-4671-8321-9d0a40e55746,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST1,Modern Periodic Law,1,2026-06-20 15:35:45.259545+00,TRUE
afc0d965-f39a-4e46-bda7-ae8c763925c3,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST10,Anomalous Properties,10,2026-06-20 15:35:45.259545+00,TRUE
93f3c232-aac9-4f7a-913c-4b2461a37f11,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST2,Long Form Periodic Table,2,2026-06-20 15:35:45.259545+00,TRUE
c4774216-8e7e-40f0-916a-e86c0e3cc414,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST3,Electronic Configuration and Position,3,2026-06-20 15:35:45.259545+00,TRUE
05268a7b-5fe5-43bd-b8f3-b14e83dcd389,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST4,Atomic Radius,4,2026-06-20 15:35:45.259545+00,TRUE
376e39cb-c6bd-4414-9f84-78603c1a6e63,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST5,Ionic Radius,5,2026-06-20 15:35:45.259545+00,TRUE
8435960a-06a1-452a-befe-531cc0028d5f,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST6,Ionization Enthalpy,6,2026-06-20 15:35:45.259545+00,TRUE
1f45d50a-74c5-4b5e-af85-2e29c80d0d2c,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST7,Electron Gain Enthalpy,7,2026-06-20 15:35:45.259545+00,TRUE
d42ba9a0-b908-4cb5-95bc-673fdcf9b34c,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST8,Electronegativity,8,2026-06-20 15:35:45.259545+00,TRUE
0bdc5c15-0df5-483e-bdfa-7c044f5b9f91,f90bab29-a3f6-4879-a7d2-ebbe8f79ad5b,C13_CH1_ST9,Periodic Trends,9,2026-06-20 15:35:45.259545+00,TRUE
bf5de740-357f-452a-9cbe-11196239ba4a,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST1,Position of Hydrogen,1,2026-06-20 15:35:45.259545+00,TRUE
dffd477a-6ac2-465e-8944-a23d34075efc,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST2,Isotopes of Hydrogen,2,2026-06-20 15:35:45.259545+00,TRUE
2ed84df6-1102-407b-9d95-fb329e5707f8,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST3,Preparation of Hydrogen,3,2026-06-20 15:35:45.259545+00,TRUE
22603184-9f8d-49e2-94f9-110fd7443b7e,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST4,Properties of Hydrogen,4,2026-06-20 15:35:45.259545+00,TRUE
79eb7ad8-3f4f-4a27-be99-996317ba8270,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST5,Hydrides,5,2026-06-20 15:35:45.259545+00,TRUE
8840054e-97e6-4235-8d5d-d5a64890cab9,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST6,Water,6,2026-06-20 15:35:45.259545+00,TRUE
0decbb7f-7fc0-47f4-a09b-6bee3dfd57f0,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST7,Hydrogen Peroxide,7,2026-06-20 15:35:45.259545+00,TRUE
9c8bafb6-0078-4397-8feb-7ad3a4b753e7,f349f47e-372c-47b6-88dd-5003b16c0404,C14_CH1_ST8,Heavy Water,8,2026-06-20 15:35:45.259545+00,TRUE
036701d0-3a2c-4bcb-bde0-ef827861f2cc,ca712205-93aa-4d80-9f32-aa7edf5c0620,C15_CH1_ST1,Electronic Configuration,1,2026-06-20 15:35:45.259545+00,TRUE
8fdbcc52-5639-4b8e-ba63-8dc1f5b605df,ca712205-93aa-4d80-9f32-aa7edf5c0620,C15_CH1_ST2,Physical Properties,2,2026-06-20 15:35:45.259545+00,TRUE
aecbb407-15d1-450f-aa3b-a7795b40a9e2,ca712205-93aa-4d80-9f32-aa7edf5c0620,C15_CH1_ST3,Chemical Properties,3,2026-06-20 15:35:45.259545+00,TRUE
e34f739a-ade9-4061-897a-877b417f002b,ca712205-93aa-4d80-9f32-aa7edf5c0620,C15_CH1_ST4,Anomalous Behaviour of Lithium,4,2026-06-20 15:35:45.259545+00,TRUE
4beceb86-6909-41dc-8f5b-b628316f8fe7,ca712205-93aa-4d80-9f32-aa7edf5c0620,C15_CH1_ST5,Diagonal Relationship,5,2026-06-20 15:35:45.259545+00,TRUE
3b6cd93d-b9e0-4b2b-9d3f-ebb29b1dd32d,a9ae288a-5d39-4b35-9927-60bfdbbfb117,C15_CH2_ST1,General Characteristics,1,2026-06-20 15:35:45.259545+00,TRUE
7bed7c8c-b341-496e-aebd-9f42dfd613e0,a9ae288a-5d39-4b35-9927-60bfdbbfb117,C15_CH2_ST2,Anomalous Behaviour of Beryllium,2,2026-06-20 15:35:45.259545+00,TRUE
138c450c-2d2c-4316-a8e6-136ded58e749,a9ae288a-5d39-4b35-9927-60bfdbbfb117,C15_CH2_ST3,Compounds of Calcium,3,2026-06-20 15:35:45.259545+00,TRUE
b6fa95a2-7e64-4e27-bc04-848f382417d6,7991a681-4604-47b4-88b5-4d2fcc5b7caf,C16_CH1_ST1,Boron Family,1,2026-06-20 15:35:45.259545+00,TRUE
ae8bf647-05b6-48db-b036-9024c5efca43,7991a681-4604-47b4-88b5-4d2fcc5b7caf,C16_CH1_ST2,Borax,2,2026-06-20 15:35:45.259545+00,TRUE
51759434-d186-458f-b74d-ad6f276773e3,7991a681-4604-47b4-88b5-4d2fcc5b7caf,C16_CH1_ST3,Aluminium Compounds,3,2026-06-20 15:35:45.259545+00,TRUE
4ae19bd2-8b1a-4292-8d5d-9bb32702e224,e1d4d78e-6648-49d8-aa22-8cdc21b89a22,C16_CH2_ST1,Carbon Family,1,2026-06-20 15:37:50.099004+00,TRUE
3598d33b-2bfe-4c61-a73f-37079f8d4fb1,e1d4d78e-6648-49d8-aa22-8cdc21b89a22,C16_CH2_ST2,Allotropes of Carbon,2,2026-06-20 15:37:50.099004+00,TRUE
2f565a9a-cd7c-48c2-94f8-83b4eaf318dc,e1d4d78e-6648-49d8-aa22-8cdc21b89a22,C16_CH2_ST3,Silicates,3,2026-06-20 15:37:50.099004+00,TRUE
642ed24f-d575-47dc-9ed1-2c79fc47b679,54a865bc-ad06-4bd5-a72e-3bc71b1acf6d,C16_CH3_ST1,Nitrogen Family,1,2026-06-20 15:37:50.099004+00,TRUE
3a5ca361-d7d4-4488-a0c8-538208a086c9,54a865bc-ad06-4bd5-a72e-3bc71b1acf6d,C16_CH3_ST2,Ammonia,2,2026-06-20 15:37:50.099004+00,TRUE
6170aca8-0a9a-4cb3-a52b-9e8dc280904c,54a865bc-ad06-4bd5-a72e-3bc71b1acf6d,C16_CH3_ST3,Nitric Acid,3,2026-06-20 15:37:50.099004+00,TRUE
74a9cc4b-84bd-4952-96a9-730790139d73,b532206a-f830-4f64-b5a1-9a8a57e4944c,C16_CH4_ST1,Oxygen Family,1,2026-06-20 15:37:50.099004+00,TRUE
d0695ced-3f74-4807-856c-19925ef601f8,b532206a-f830-4f64-b5a1-9a8a57e4944c,C16_CH4_ST2,Sulphuric Acid,2,2026-06-20 15:37:50.099004+00,TRUE
a6d6581f-a26a-4286-9ecd-3833355a0772,54689a70-905b-43e3-8662-d8f84f42379b,C16_CH5_ST1,Halogens,1,2026-06-20 15:37:50.099004+00,TRUE
efe8052d-8771-4dc2-9490-c33fd88fd63a,54689a70-905b-43e3-8662-d8f84f42379b,C16_CH5_ST2,Interhalogen Compounds,2,2026-06-20 15:37:50.099004+00,TRUE
77e19f2d-2cb1-49f0-9fa9-9da292f14a9d,cf13ad60-30df-4d7b-84b7-d53b3a6766e6,C16_CH6_ST1,Noble Gases,1,2026-06-20 15:37:50.099004+00,TRUE
71295cb7-a8ff-4867-a001-66b6e0616077,cf13ad60-30df-4d7b-84b7-d53b3a6766e6,C16_CH6_ST2,Xenon Compounds,2,2026-06-20 15:37:50.099004+00,TRUE
4684db1c-32f9-48a8-b4ae-9f58212e97d2,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST1,Electronic Configuration,1,2026-06-20 15:37:50.099004+00,TRUE
2d3b1036-9c07-4969-b490-98df50416fc6,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST2,General Characteristics,2,2026-06-20 15:37:50.099004+00,TRUE
475ffff1-2b67-4c39-b05f-61939c4bb60a,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST3,Oxidation States,3,2026-06-20 15:37:50.099004+00,TRUE
09101e1f-0e70-458a-b2f1-70fe5d2a90a3,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST4,Colour and Magnetism,4,2026-06-20 15:37:50.099004+00,TRUE
ee95f16f-2187-41fb-bc24-f425f9eeb5c2,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST5,Catalytic Properties,5,2026-06-20 15:37:50.099004+00,TRUE
b5a7e44e-1853-4fdf-b29a-df1c5f782504,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST6,Interstitial Compounds,6,2026-06-20 15:37:50.099004+00,TRUE
c5480d32-6ae5-4146-b3c2-7a2930c63024,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST7,Alloy Formation,7,2026-06-20 15:37:50.099004+00,TRUE
083dd3c0-a1f5-43b2-a6a6-2fae53fab93c,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST8,Potassium Dichromate,8,2026-06-20 15:37:50.099004+00,TRUE
5ab67a43-6e87-44a8-b899-410ccf25478f,9dedf656-f678-4943-8c06-2837dcd554d9,C17_CH1_ST9,Potassium Permanganate,9,2026-06-20 15:37:50.099004+00,TRUE
3318ad12-f975-41ee-8215-ca285c9f5c54,45960637-9a45-42a7-8aaa-cc297719820c,C18_CH1_ST1,Lanthanides,1,2026-06-20 15:37:50.099004+00,TRUE
98b2d25e-4ace-482b-b455-b24bf8b56466,45960637-9a45-42a7-8aaa-cc297719820c,C18_CH1_ST2,Lanthanide Contraction,2,2026-06-20 15:37:50.099004+00,TRUE
b4857a7a-3c2e-44b4-b05a-ba04fc6a579e,45960637-9a45-42a7-8aaa-cc297719820c,C18_CH1_ST3,Actinides,3,2026-06-20 15:37:50.099004+00,TRUE
3c46160e-a9ca-4ca7-ad7d-930e299e91d4,45960637-9a45-42a7-8aaa-cc297719820c,C18_CH1_ST4,Oxidation States,4,2026-06-20 15:37:50.099004+00,TRUE
969ff0ef-6925-42f9-8253-ea9172424ba5,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST1,Werner Theory,1,2026-06-20 15:37:50.099004+00,TRUE
337b32ff-5d25-4267-8498-47441497c12f,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST2,Ligands,2,2026-06-20 15:37:50.099004+00,TRUE
4b6bc9a7-0e4b-4295-8219-a6d86a718305,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST3,Nomenclature,3,2026-06-20 15:37:50.099004+00,TRUE
9184c24f-9889-43d6-8bab-cd11ea8ac335,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST4,Coordination Number,4,2026-06-20 15:37:50.099004+00,TRUE
b877003f-72e4-4ce2-88dd-5374be909fd4,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST5,Isomerism,5,2026-06-20 15:37:50.099004+00,TRUE
db557769-0d3f-4288-9508-e068505e724f,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST6,Crystal Field Theory,6,2026-06-20 15:37:50.099004+00,TRUE
745be33e-b9b6-4321-9512-05f629e6042c,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST7,Magnetic Properties,7,2026-06-20 15:37:50.099004+00,TRUE
6b395132-55b1-4a3f-9605-44ff8db06cb6,067dc526-f111-4a59-a362-77b8a71e2bad,C19_CH1_ST8,Applications,8,2026-06-20 15:37:50.099004+00,TRUE
7d2d6d05-4b0f-40a4-8e41-9129211dae4d,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST1,Thomson Model,1,2026-06-20 14:59:21.130436+00,TRUE
611a7104-aed9-419f-8488-7b0e5b97ccdb,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST10,Aufbau Principle,10,2026-06-20 14:59:21.130436+00,TRUE
b56cba9c-e4b0-4ca3-86da-9c0ae2ccee53,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST11,Hund Rule,11,2026-06-20 14:59:21.130436+00,TRUE
f83040ef-4fd8-47e6-b9cb-97a269061efb,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST12,Pauli Exclusion Principle,12,2026-06-20 14:59:21.130436+00,TRUE
9778f9b5-983a-4721-a870-a5ad1b103f06,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST2,Rutherford Model,2,2026-06-20 14:59:21.130436+00,TRUE
1b024169-a8a7-48b1-bcbf-c53bec840cde,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST3,Bohr Model,3,2026-06-20 14:59:21.130436+00,TRUE
32162f06-ce3e-4de1-840c-e2fde11bbe00,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST4,Hydrogen Spectrum,4,2026-06-20 14:59:21.130436+00,TRUE
e79148d6-078d-4eb0-b4aa-5e951e4b0136,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST5,Dual Nature,5,2026-06-20 14:59:21.130436+00,TRUE
bd657dc1-8826-4a39-ac21-e78605479f79,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST6,de Broglie Equation,6,2026-06-20 14:59:21.130436+00,TRUE
f60ed29b-8e35-4721-a33e-3a165395c5e8,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST7,Heisenberg Principle,7,2026-06-20 14:59:21.130436+00,TRUE
3a1d4b24-4572-4c2e-b4d0-6fabfb916234,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST8,Quantum Numbers,8,2026-06-20 14:59:21.130436+00,TRUE
d7837aae-e823-447a-bd03-b39e0942169f,fb031d32-e158-47e0-9ea0-3e8eaa9c8ebf,C2_CH1_ST9,Electronic Configuration,9,2026-06-20 14:59:21.130436+00,TRUE
080a7f7b-7031-4c2a-8461-90fd57c51b83,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST1,Concentration of Ores,1,2026-06-20 15:37:50.099004+00,TRUE
7bd79998-191f-45c1-9b80-9bb22b574a38,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST2,Roasting,2,2026-06-20 15:37:50.099004+00,TRUE
f749b767-6704-4dac-86e5-4c40bb15aec1,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST3,Calcination,3,2026-06-20 15:37:50.099004+00,TRUE
119eab66-2363-4e0a-aa03-deaa9e6bd0c1,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST4,Reduction Methods,4,2026-06-20 15:37:50.099004+00,TRUE
e21403ac-d452-46fb-bc1c-951789f28c88,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST5,Ellingham Diagram,5,2026-06-20 15:37:50.099004+00,TRUE
dbf1c7fd-a0d5-4ffd-ac39-620e9d108c1c,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST6,Electrolytic Refining,6,2026-06-20 15:37:50.099004+00,TRUE
86872835-4031-4625-b6b8-4c8637867417,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST7,Zone Refining,7,2026-06-20 15:37:50.099004+00,TRUE
1768d93a-5321-4bf7-a432-acf95d667dad,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST8,Vapour Phase Refining,8,2026-06-20 15:37:50.099004+00,TRUE
3bd3b3eb-e250-4e91-8efe-ca8827a2657a,8c4dd480-ed9e-4877-b95c-de4199f7dd7d,C20_CH1_ST9,Chromatographic Methods,9,2026-06-20 15:37:50.099004+00,TRUE
06d964ea-4c25-46f4-96be-0de0975c9add,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST1,Classification of Organic Compounds,1,2026-06-20 15:40:52.556339+00,TRUE
3abdfc2f-1fae-4482-a57b-cdb1035eaed9,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST2,Nomenclature,2,2026-06-20 15:40:52.556339+00,TRUE
713f8794-a1ee-4bfd-b7ad-500e05b3535b,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST3,Isomerism,3,2026-06-20 15:40:52.556339+00,TRUE
f5943720-c7a8-4384-b966-4dfdf855a265,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST4,Electronic Effects,4,2026-06-20 15:40:52.556339+00,TRUE
c7fee463-8fd3-48d1-9a4c-80ea256fa89d,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST5,Reaction Intermediates,5,2026-06-20 15:40:52.556339+00,TRUE
295d1c95-c789-4ded-b500-9a9b09b97c00,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST6,Acidity and Basicity,6,2026-06-20 15:40:52.556339+00,TRUE
ddc63266-f7bb-49c7-933d-c73338bff5cd,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST7,Aromaticity,7,2026-06-20 15:40:52.556339+00,TRUE
a8c49e86-88d5-4c4e-882c-494575a6b249,92f8cd24-d33e-4688-bbfb-1dbe7cab562c,C21_CH1_ST8,Reaction Mechanisms,8,2026-06-20 15:40:52.556339+00,TRUE
f9eb5c1e-f9f6-4d48-806b-0caf9c30f5fb,08519477-ac65-4012-943f-0a9931af6eef,C22_CH1_ST1,Preparation of Alkanes,1,2026-06-20 15:40:52.556339+00,TRUE
7d33ba38-a4ae-443f-bb59-383d837e7c44,08519477-ac65-4012-943f-0a9931af6eef,C22_CH1_ST2,Properties of Alkanes,2,2026-06-20 15:40:52.556339+00,TRUE
05a9c78d-a846-4f4a-b217-cd125a60faab,08519477-ac65-4012-943f-0a9931af6eef,C22_CH1_ST3,Free Radical Halogenation,3,2026-06-20 15:40:52.556339+00,TRUE
a1342e2a-f2a8-410e-8a02-c37525270f3a,eff4349e-287c-4db7-aa9d-7f0d1ca08936,C22_CH2_ST1,Preparation of Alkenes,1,2026-06-20 15:40:52.556339+00,TRUE
