id,chapter_id,code,subtopic_name,display_order,created_at,is_test_enabled
e64f091a-1c5c-4443-baaf-2f91b7dccf5c,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST2,Wave Equation,2,2026-06-20 14:42:39.581951+00,TRUE
82adb8f0-15c4-4e6c-9937-1e32414023e3,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST3,Progressive Waves,3,2026-06-20 14:42:39.581951+00,TRUE
8bb27119-1afc-4016-a713-90f2604662be,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST4,Superposition Principle,4,2026-06-20 14:42:39.581951+00,TRUE
a98545f6-7f9d-481a-bb77-d473dc4946b1,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST5,Standing Waves,5,2026-06-20 14:42:39.581951+00,TRUE
61570ed5-8c95-40f0-8a4e-e059fdfb4de8,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST6,Beats,6,2026-06-20 14:42:39.581951+00,TRUE
9c85bb2f-cb77-4644-ac64-3dcccbfffea9,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST7,Doppler Effect,7,2026-06-20 14:42:39.581951+00,TRUE
35e9f423-790f-44d6-8d60-47c40e6a82bb,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST8,Organ Pipes,8,2026-06-20 14:42:39.581951+00,TRUE
8b544d93-0eb0-4eb7-acd6-430d00ad4e6c,8d383808-3a6a-4a32-9dba-811f80910967,P10_CH2_ST9,Strings,9,2026-06-20 14:42:39.581951+00,TRUE
6b7408cd-8ca9-4ef1-8977-1d223604ebee,b6002bcf-108f-4dab-ae59-1bc4487f9c5a,P11_CH1_ST1,Electric Charge,1,2026-06-20 14:42:39.581951+00,TRUE
341c1fa1-f21b-4bb7-b156-7af697b3bde7,b6002bcf-108f-4dab-ae59-1bc4487f9c5a,P11_CH1_ST2,Coulomb Law,2,2026-06-20 14:42:39.581951+00,TRUE
1a9c879d-79f8-4aec-951e-065730dda3dc,b6002bcf-108f-4dab-ae59-1bc4487f9c5a,P11_CH1_ST3,Electric Field,3,2026-06-20 14:42:39.581951+00,TRUE
bed61032-b9e3-4984-bbe6-aacff8e092ec,b6002bcf-108f-4dab-ae59-1bc4487f9c5a,P11_CH1_ST4,Electric Dipole,4,2026-06-20 14:42:39.581951+00,TRUE
2fe6f663-b0d2-4a8b-b5f8-1e6958687bda,b6002bcf-108f-4dab-ae59-1bc4487f9c5a,P11_CH1_ST5,Electric Flux,5,2026-06-20 14:42:39.581951+00,TRUE
04575c26-4a4e-4193-8a66-c0180c5d93b8,b6002bcf-108f-4dab-ae59-1bc4487f9c5a,P11_CH1_ST6,Gauss Law,6,2026-06-20 14:42:39.581951+00,TRUE
f09cc37d-87c3-43c0-bfa4-4bf5b19861ff,b6002bcf-108f-4dab-ae59-1bc4487f9c5a,P11_CH1_ST7,Applications of Gauss Law,7,2026-06-20 14:42:39.581951+00,TRUE
5311288f-b7dd-4ec2-bae6-7fd5277d8bc7,637ac670-f685-4dd5-858c-da42e68ad461,P11_CH2_ST1,Electric Potential,1,2026-06-20 14:42:39.581951+00,TRUE
1ef1b0b9-a95a-45f4-a57e-5c1483b3fd4f,637ac670-f685-4dd5-858c-da42e68ad461,P11_CH2_ST2,Potential Difference,2,2026-06-20 14:42:39.581951+00,TRUE
ae922f7b-c3bc-4d86-b9f0-2cd9e5e229ee,637ac670-f685-4dd5-858c-da42e68ad461,P11_CH2_ST3,Capacitors,3,2026-06-20 14:42:39.581951+00,TRUE
0f607b2c-56d7-48bd-8aa0-97bdfd514378,637ac670-f685-4dd5-858c-da42e68ad461,P11_CH2_ST4,Series Combination,4,2026-06-20 14:42:39.581951+00,TRUE
3635a357-5fbe-47f2-b4b5-fb4b9bd828d3,637ac670-f685-4dd5-858c-da42e68ad461,P11_CH2_ST5,Parallel Combination,5,2026-06-20 14:42:39.581951+00,TRUE
08d594b9-bce3-4b03-af55-8f6c4aa92e11,637ac670-f685-4dd5-858c-da42e68ad461,P11_CH2_ST6,Energy Stored in Capacitor,6,2026-06-20 14:42:39.581951+00,TRUE
3f8fa4b5-ce05-41dd-b8fd-6a72f596d80f,637ac670-f685-4dd5-858c-da42e68ad461,P11_CH2_ST7,Dielectrics,7,2026-06-20 14:42:39.581951+00,TRUE
70e28bcb-c59a-495d-8738-6589c8e6a467,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST1,Electric Current,1,2026-06-20 14:44:41.638227+00,TRUE
40137293-f2ec-4353-8b65-2dbea3eb9c11,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST10,Cells in Series and Parallel,10,2026-06-20 14:44:41.638227+00,TRUE
9e453b0f-8bcc-4a3f-b7fe-dd5adab99376,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST11,Kirchhoff Laws,11,2026-06-20 14:44:41.638227+00,TRUE
044818d9-29c2-4b9b-bd1c-097027c1cacd,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST12,Wheatstone Bridge,12,2026-06-20 14:44:41.638227+00,TRUE
5811ea5c-263d-4175-bcb6-3674002364ac,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST13,Meter Bridge,13,2026-06-20 14:44:41.638227+00,TRUE
b7606c11-7be9-4404-9d41-f9260c3a75d6,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST14,Potentiometer,14,2026-06-20 14:44:41.638227+00,TRUE
fb59903b-3ff9-4754-b31c-88c62dd173ae,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST2,Drift Velocity,2,2026-06-20 14:44:41.638227+00,TRUE
39c806ec-bb35-47e7-8d81-873eaac5d9dc,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST3,Mobility,3,2026-06-20 14:44:41.638227+00,TRUE
922aad5b-be8f-49b7-949f-624f976ad1aa,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST4,Ohm Law,4,2026-06-20 14:44:41.638227+00,TRUE
66f0c4fb-e81c-4038-813a-b7d30e14021a,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST5,Resistivity,5,2026-06-20 14:44:41.638227+00,TRUE
2eecc4e5-56d4-4817-b1d5-b5a6769154c0,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST6,Temperature Dependence,6,2026-06-20 14:44:41.638227+00,TRUE
ee39d137-8c50-49a9-8063-121af6724276,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST7,Series Combination,7,2026-06-20 14:44:41.638227+00,TRUE
aae63a79-b911-49ae-a212-9d97f251a4eb,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST8,Parallel Combination,8,2026-06-20 14:44:41.638227+00,TRUE
79f931c2-1ada-4e56-bdf6-082e4ba13a64,a746773c-1ac4-4d8c-b561-8c61a8d08a3b,P12_CH1_ST9,EMF and Internal Resistance,9,2026-06-20 14:44:41.638227+00,TRUE
c1756710-13d7-4fb7-8724-7de106baa22b,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST1,Magnetic Field,1,2026-06-20 14:44:41.638227+00,TRUE
6713c14f-ff33-4cde-a7f9-f8759405f266,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST10,Force on Current Carrying Conductor,10,2026-06-20 14:44:41.638227+00,TRUE
4c391eb9-18c9-4114-ba59-f1064575c4f1,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST11,Torque on Current Loop,11,2026-06-20 14:44:41.638227+00,TRUE
1b2afdb4-dba4-498e-a4d1-f9d70ea8c12c,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST12,Moving Coil Galvanometer,12,2026-06-20 14:44:41.638227+00,TRUE
92daa524-747b-482a-a8d4-3dfa3b502559,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST2,Lorentz Force,2,2026-06-20 14:44:41.638227+00,TRUE
6eb00e5a-82fa-4508-ae96-bcde4b7ea1ac,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST3,Motion of Charged Particle,3,2026-06-20 14:44:41.638227+00,TRUE
76583ee8-0660-448c-9c36-6031d21b12cc,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST4,Cyclotron,4,2026-06-20 14:44:41.638227+00,TRUE
f6b786c2-08ef-425a-b6c4-0a853c1dcafd,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST5,Biot Savart Law,5,2026-06-20 14:44:41.638227+00,TRUE
4b3e72bb-ceb9-446d-8f96-e7e2756ad5c8,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST6,Ampere Circuital Law,6,2026-06-20 14:44:41.638227+00,TRUE
e6c2368d-abc9-49ad-8983-ba182fb5371d,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST7,Magnetic Field due to Straight Wire,7,2026-06-20 14:44:41.638227+00,TRUE
7a2fd6ce-136d-41bf-a33f-da7cc4f30874,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST8,Circular Loop,8,2026-06-20 14:44:41.638227+00,TRUE
1ab7ec01-7d6a-418f-9ee0-4015735ad4e3,bcd36069-e61c-4461-982d-5b656a340165,P13_CH1_ST9,Solenoid,9,2026-06-20 14:44:41.638227+00,TRUE
3a8e6191-4318-4f40-b9c3-daf555f13b42,221ae63b-a862-4aa0-b41f-996f4802903f,P14_CH1_ST1,Bar Magnet,1,2026-06-20 14:44:41.638227+00,TRUE
3fab2b39-c3e1-4047-b877-9b2deb68301d,221ae63b-a862-4aa0-b41f-996f4802903f,P14_CH1_ST2,Magnetic Dipole Moment,2,2026-06-20 14:44:41.638227+00,TRUE
3076e1ff-e28d-40fa-92d6-e5f8e4a3f865,221ae63b-a862-4aa0-b41f-996f4802903f,P14_CH1_ST3,Earth Magnetism,3,2026-06-20 14:44:41.638227+00,TRUE
bf2560ad-89ff-4461-8044-95fe1e4099b0,221ae63b-a862-4aa0-b41f-996f4802903f,P14_CH1_ST4,Magnetic Elements,4,2026-06-20 14:44:41.638227+00,TRUE
083a50ec-d67f-440d-a0c4-5f7ddd257f1a,221ae63b-a862-4aa0-b41f-996f4802903f,P14_CH1_ST5,Para Dia Ferro Magnetism,5,2026-06-20 14:44:41.638227+00,TRUE
694359e2-9f92-4aa9-a339-21282df8d3e7,221ae63b-a862-4aa0-b41f-996f4802903f,P14_CH1_ST6,Magnetic Hysteresis,6,2026-06-20 14:44:41.638227+00,TRUE
4e00373e-9970-49c5-b1c4-d6049130466b,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST1,Magnetic Flux,1,2026-06-20 14:45:29.70368+00,TRUE
8777c58e-332e-4814-8cf0-3beb9b8e808e,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST2,Faraday Laws,2,2026-06-20 14:45:29.70368+00,TRUE
0bc347ef-8b02-4398-acc4-325e9853fde4,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST3,Lenz Law,3,2026-06-20 14:45:29.70368+00,TRUE
024973f2-0e48-4a2a-8ac2-243a435b9dad,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST4,Motional EMF,4,2026-06-20 14:45:29.70368+00,TRUE
d196e953-ba99-4274-b7b0-4fc4f25963cc,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST5,Eddy Currents,5,2026-06-20 14:45:29.70368+00,TRUE
5db36692-db00-4859-bb90-808b42f3daad,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST6,Self Inductance,6,2026-06-20 14:45:29.70368+00,TRUE
e0e93cb7-a082-41df-8e0e-833e30e9344c,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST7,Mutual Inductance,7,2026-06-20 14:45:29.70368+00,TRUE
3b2701b0-4087-4fa4-af5d-e3abaa07a96f,ee9d0da6-e135-4219-827c-6bcbdb7ca448,P15_CH1_ST8,Energy Stored in Inductor,8,2026-06-20 14:45:29.70368+00,TRUE
6d048675-1e3a-4a5d-9916-04835aaaec23,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST1,AC Voltage and Current,1,2026-06-20 14:45:29.70368+00,TRUE
b7d62f6d-c491-4910-98f7-eee80cdf328b,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST10,Power Factor,10,2026-06-20 14:45:29.70368+00,TRUE
1b2739d2-dde2-4390-8da9-9bd05a393ad5,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST11,Transformers,11,2026-06-20 14:45:29.70368+00,TRUE
e926996e-c703-433b-b405-736656d2546f,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST2,RMS Value,2,2026-06-20 14:45:29.70368+00,TRUE
e39d186c-bc13-4f9c-a957-8bca4e6331d0,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST3,Phasor Diagram,3,2026-06-20 14:45:29.70368+00,TRUE
ac23fec3-870b-4d03-be81-e367a4cb2c00,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST4,Pure Resistance Circuit,4,2026-06-20 14:45:29.70368+00,TRUE
76590469-1150-49cd-9a85-7c24d16a7b51,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST5,Pure Inductance Circuit,5,2026-06-20 14:45:29.70368+00,TRUE
429acff0-150e-4c5b-8c11-8ec223e958f3,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST6,Pure Capacitance Circuit,6,2026-06-20 14:45:29.70368+00,TRUE
f8e20130-e965-49ba-a6c8-d44a75e291b8,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST7,LCR Series Circuit,7,2026-06-20 14:45:29.70368+00,TRUE
b9696ba8-122b-472f-8605-144ecde2e0af,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST8,Resonance,8,2026-06-20 14:45:29.70368+00,TRUE
e355f474-445e-4e74-82da-694776fbc768,30018ef7-5d33-42f2-857c-b1bd3cbada24,P16_CH1_ST9,Quality Factor,9,2026-06-20 14:45:29.70368+00,TRUE
6e90d96a-b0d7-45be-a156-c603c1bf0768,87ce1afe-5243-4ecb-bccd-489a2aa1213a,P17_CH1_ST1,Displacement Current,1,2026-06-20 14:45:29.70368+00,TRUE
321ab50f-5326-4439-9ea2-ca753ee9ade9,87ce1afe-5243-4ecb-bccd-489a2aa1213a,P17_CH1_ST2,Electromagnetic Spectrum,2,2026-06-20 14:45:29.70368+00,TRUE
ccdbc2c0-a223-4cfe-adab-984974d78e1d,87ce1afe-5243-4ecb-bccd-489a2aa1213a,P17_CH1_ST3,Properties of EM Waves,3,2026-06-20 14:45:29.70368+00,TRUE
402989ba-aaf6-4442-830d-8af30573b950,87ce1afe-5243-4ecb-bccd-489a2aa1213a,P17_CH1_ST4,Applications of EM Waves,4,2026-06-20 14:45:29.70368+00,TRUE
3ab4e00c-36fe-4cfa-8634-7b14713225fe,66ff5d75-4591-43b9-b586-b2d4f4d4f5a0,P18_CH1_ST1,Plane Mirror,1,2026-06-20 14:46:43.73479+00,TRUE
5b248251-0c31-454e-889e-5feb391d936e,66ff5d75-4591-43b9-b586-b2d4f4d4f5a0,P18_CH1_ST2,Spherical Mirrors,2,2026-06-20 14:46:43.73479+00,TRUE
8b3c63c5-a8f6-4566-9b95-21e8456d3673,66ff5d75-4591-43b9-b586-b2d4f4d4f5a0,P18_CH1_ST3,Mirror Formula,3,2026-06-20 14:46:43.73479+00,TRUE
b72b5e70-5428-4599-a09c-481d45587a84,66ff5d75-4591-43b9-b586-b2d4f4d4f5a0,P18_CH1_ST4,Magnification,4,2026-06-20 14:46:43.73479+00,TRUE
1e6fdc72-fbb5-4312-bde2-95e1b29cee2b,66ff5d75-4591-43b9-b586-b2d4f4d4f5a0,P18_CH1_ST5,Combination of Mirrors,5,2026-06-20 14:46:43.73479+00,TRUE
be737349-2d2c-45b4-8334-de930f312122,62400907-776e-4f0f-be0a-2030781c06b8,P18_CH2_ST1,Snell Law,1,2026-06-20 14:46:43.73479+00,TRUE
245ac83c-00bf-4e4a-8e85-797eb3ac07c2,62400907-776e-4f0f-be0a-2030781c06b8,P18_CH2_ST2,Refractive Index,2,2026-06-20 14:46:43.73479+00,TRUE
0ac4d14e-c4d6-4ef1-b063-3e183597c540,62400907-776e-4f0f-be0a-2030781c06b8,P18_CH2_ST3,Apparent Depth,3,2026-06-20 14:46:43.73479+00,TRUE
f8ad3e47-4bcd-4279-9e69-92069432d007,62400907-776e-4f0f-be0a-2030781c06b8,P18_CH2_ST4,Total Internal Reflection,4,2026-06-20 14:46:43.73479+00,TRUE
368a4eea-77b1-480b-b6ea-af5af9cec597,62400907-776e-4f0f-be0a-2030781c06b8,P18_CH2_ST5,Critical Angle,5,2026-06-20 14:46:43.73479+00,TRUE
b85f6d87-6e9c-4f7d-85ed-18a4bb7038f3,62400907-776e-4f0f-be0a-2030781c06b8,P18_CH2_ST6,Optical Fibres,6,2026-06-20 14:46:43.73479+00,TRUE
b626a1de-6e3c-40b6-bd43-802f796ec69e,72b1549d-6228-41ec-a12c-ec540be3c9fa,P18_CH3_ST1,Thin Lens Formula,1,2026-06-20 14:46:43.73479+00,TRUE
7b8f3140-b022-4092-b060-a73093099c41,72b1549d-6228-41ec-a12c-ec540be3c9fa,P18_CH3_ST2,Power of Lens,2,2026-06-20 14:46:43.73479+00,TRUE
186320f2-e618-4d42-b2f8-49910a4dd31e,72b1549d-6228-41ec-a12c-ec540be3c9fa,P18_CH3_ST3,Combination of Lenses,3,2026-06-20 14:46:43.73479+00,TRUE
9733fb67-cf99-4cca-abcd-56c7fb3bf902,72b1549d-6228-41ec-a12c-ec540be3c9fa,P18_CH3_ST4,Magnification,4,2026-06-20 14:46:43.73479+00,TRUE
7712e86a-82a4-406a-b921-9b84754c515b,72b1549d-6228-41ec-a12c-ec540be3c9fa,P18_CH3_ST5,Lens Maker Formula,5,2026-06-20 14:46:43.73479+00,TRUE
1e3ddb0b-7458-47bc-8ebb-d536161c759c,817ce80e-1e84-4765-a59e-0a65dcc0916a,P18_CH4_ST1,Deviation,1,2026-06-20 14:46:43.73479+00,TRUE
99b42056-d356-44bc-bc90-409e264137ba,817ce80e-1e84-4765-a59e-0a65dcc0916a,P18_CH4_ST2,Minimum Deviation,2,2026-06-20 14:46:43.73479+00,TRUE
8c001a16-7088-4367-96c6-5bfb37caf3aa,817ce80e-1e84-4765-a59e-0a65dcc0916a,P18_CH4_ST3,Dispersion,3,2026-06-20 14:46:43.73479+00,TRUE
078d5c86-1ed7-4d73-b88f-e49e9e3d875f,9a4fcc4d-de64-429d-8ad6-7cb55064acbb,P18_CH5_ST1,Microscope,1,2026-06-20 14:46:43.73479+00,TRUE
dc87c24d-f887-4d98-a911-fdb05b385561,9a4fcc4d-de64-429d-8ad6-7cb55064acbb,P18_CH5_ST2,Telescope,2,2026-06-20 14:46:43.73479+00,TRUE
d384ce99-dc69-4116-affa-d2811982c323,9a4fcc4d-de64-429d-8ad6-7cb55064acbb,P18_CH5_ST3,Resolving Power,3,2026-06-20 14:46:43.73479+00,TRUE
9f70e4a5-e0e5-482a-88f2-eab31af92f12,228a13dd-03da-4121-b698-4b8efe897671,P19_CH1_ST1,Huygens Principle,1,2026-06-20 14:46:43.73479+00,TRUE
23a02e48-b033-40d7-979b-8c7bcc3b0a80,228a13dd-03da-4121-b698-4b8efe897671,P19_CH1_ST2,Young Double Slit Experiment,2,2026-06-20 14:46:43.73479+00,TRUE
5ff4180d-710e-4c27-8b43-1f4a1fecb331,228a13dd-03da-4121-b698-4b8efe897671,P19_CH1_ST3,Fringe Width,3,2026-06-20 14:46:43.73479+00,TRUE
ebe6fb71-e8c3-4e7d-9562-f53e4bf9bf15,228a13dd-03da-4121-b698-4b8efe897671,P19_CH1_ST4,Coherent Sources,4,2026-06-20 14:46:43.73479+00,TRUE
383b4165-fb51-459c-a5e4-812800639cfe,228a13dd-03da-4121-b698-4b8efe897671,P19_CH1_ST5,Phase Difference,5,2026-06-20 14:46:43.73479+00,TRUE
33cb8140-55a5-4193-a17a-81be1710eabf,b8e5a5d9-9edc-4b89-b32b-fad869089fdc,P19_CH2_ST1,Single Slit Diffraction,1,2026-06-20 14:46:43.73479+00,TRUE
9368dd5b-bb48-47e9-adce-e9fa85febe2b,b8e5a5d9-9edc-4b89-b32b-fad869089fdc,P19_CH2_ST2,Width of Central Maximum,2,2026-06-20 14:46:43.73479+00,TRUE
3eb03538-9434-48c0-958a-763ade098391,2ef899f8-2cbb-49e8-a7cc-99da2cb7a719,P19_CH3_ST1,Polarization of Light,1,2026-06-20 14:46:43.73479+00,TRUE
b8a7da8b-cd5f-4f47-8ce4-54328c9cbac6,2ef899f8-2cbb-49e8-a7cc-99da2cb7a719,P19_CH3_ST2,Brewster Law,2,2026-06-20 14:46:43.73479+00,TRUE
16315b86-e891-45ba-9b9d-625e685304fc,2ef899f8-2cbb-49e8-a7cc-99da2cb7a719,P19_CH3_ST3,Malus Law,3,2026-06-20 14:46:43.73479+00,TRUE
532b3f77-b119-48da-9d1e-24a580f7581a,74ccb3d4-6aa2-4fce-8f63-37e6cf5edce5,P2_CH1_ST1,"Position, Distance and Displacement",1,2026-06-20 14:40:18.494714+00,TRUE
a4959fd2-b22f-493b-b2c5-25283b849107,74ccb3d4-6aa2-4fce-8f63-37e6cf5edce5,P2_CH1_ST2,Speed and Velocity,2,2026-06-20 14:40:18.494714+00,TRUE
b5a07ea0-819b-46ab-b6ff-0f10b487d807,74ccb3d4-6aa2-4fce-8f63-37e6cf5edce5,P2_CH1_ST3,Acceleration,3,2026-06-20 14:40:18.494714+00,TRUE
c76bf2b6-70e4-4679-b84d-61365197aa5d,74ccb3d4-6aa2-4fce-8f63-37e6cf5edce5,P2_CH1_ST4,Equations of Motion,4,2026-06-20 14:40:18.494714+00,TRUE
de9a488b-219d-441a-8b62-bd23e4005ceb,74ccb3d4-6aa2-4fce-8f63-37e6cf5edce5,P2_CH1_ST5,Motion Graphs,5,2026-06-20 14:40:18.494714+00,TRUE
8cbbf9ab-165d-4ef2-a7f5-4f82a4dc3ef7,74ccb3d4-6aa2-4fce-8f63-37e6cf5edce5,P2_CH1_ST6,Relative Velocity (1D),6,2026-06-20 14:40:18.494714+00,TRUE
8d3767e6-d960-41cd-a705-16a1dc99571b,3ad06491-b926-4353-b938-d74381614798,P2_CH2_ST1,Vector Algebra,1,2026-06-20 14:40:18.494714+00,TRUE
2e826ce8-5914-435f-8e71-b4dab22d5d32,3ad06491-b926-4353-b938-d74381614798,P2_CH2_ST2,Projectile Motion,2,2026-06-20 14:40:18.494714+00,TRUE
f279c330-5c87-4e8f-8dbf-538d88a69157,3ad06491-b926-4353-b938-d74381614798,P2_CH2_ST3,Relative Velocity (2D),3,2026-06-20 14:40:18.494714+00,TRUE
8b4b1c16-1e03-40ad-986b-2e5944b1ffcd,3ad06491-b926-4353-b938-d74381614798,P2_CH2_ST4,River Boat Problems,4,2026-06-20 14:40:18.494714+00,TRUE
3b91eebb-43a9-4d72-9857-eb4936f0052c,d4fc3766-05e1-4bda-bcf4-8a0bca0c09c1,P20_CH1_ST1,Einstein Equation,1,2026-06-20 14:46:43.73479+00,TRUE
72f58403-a308-411c-9be5-cc09fc5371df,d4fc3766-05e1-4bda-bcf4-8a0bca0c09c1,P20_CH1_ST2,Threshold Frequency,2,2026-06-20 14:46:43.73479+00,TRUE
849ea7c7-bd7d-47fc-98cb-72afaec4678e,d4fc3766-05e1-4bda-bcf4-8a0bca0c09c1,P20_CH1_ST3,Stopping Potential,3,2026-06-20 14:46:43.73479+00,TRUE
0c69e1d9-4ac5-46cf-acf4-6b89ce973528,d4fc3766-05e1-4bda-bcf4-8a0bca0c09c1,P20_CH1_ST4,Work Function,4,2026-06-20 14:46:43.73479+00,TRUE
